country,city_actual,center1label,center2label,neighbourhood,price,city,stars,ratingta,ratingta_count,accommodationtype,scarce_room,hotel_id,offer,offer_cat,year,month,weekend,holiday,distance,distance_alter,accommodation_type,nnight,rating,rating_count,misratingta,misratingta_count,misrating
Italy,Rome,City centre,Grotta del Bue Marino,Navona,518,Rome,0.0,4.0,28.0,_ACCOM_TYPE@Bed and breakfast,1,16079.0,0,0% no offer,2017,12,0,1,0.2,1.3,Bed and breakfast,4,4.3,6.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,168,Rome,0.0,4.5,256.0,_ACCOM_TYPE@Bed and breakfast,1,16080.0,0,0% no offer,2017,12,0,1,0.6,0.1,Bed and breakfast,1,4.5,42.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,174,Rome,0.0,4.5,256.0,_ACCOM_TYPE@Bed and breakfast,1,16080.0,0,0% no offer,2017,11,0,0,0.6,0.1,Bed and breakfast,1,4.5,42.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,708,Rome,0.0,4.5,256.0,_ACCOM_TYPE@Bed and breakfast,1,16081.0,0,0% no offer,2017,12,0,1,0.6,1.3,Bed and breakfast,4,4.5,42.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,183,Rome,0.0,4.5,503.0,_ACCOM_TYPE@Guest House,1,16082.0,1,50%-75% offer,2017,12,0,1,0.6,0.3,Guest House,1,4.4,46.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,190,Rome,0.0,4.5,503.0,_ACCOM_TYPE@Guest House,1,16082.0,1,50%-75% offer,2017,11,0,0,0.6,0.3,Guest House,1,4.4,46.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,233,Rome,0.0,4.5,503.0,_ACCOM_TYPE@Guest House,1,16082.0,1,15-50% offer,2018,2,1,0,0.6,0.3,Guest House,1,4.4,46.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,419,Rome,0.0,4.5,503.0,_ACCOM_TYPE@Guest House,1,16082.0,0,0% no offer,2018,5,1,0,0.6,0.3,Guest House,1,4.4,46.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,1118,Rome,0.0,4.5,503.0,_ACCOM_TYPE@Guest House,1,16082.0,1,1-15% offer,2017,12,0,1,0.6,0.3,Guest House,4,4.4,46.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,331,Rome,0.0,4.5,503.0,_ACCOM_TYPE@Guest House,1,16083.0,1,1-15% offer,2018,6,1,0,0.6,1.1,Guest House,1,4.4,46.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,349,Rome,0.0,4.5,503.0,_ACCOM_TYPE@Guest House,1,16083.0,1,1-15% offer,2018,4,1,0,0.6,1.1,Guest House,1,4.4,46.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,349,Rome,0.0,4.5,503.0,_ACCOM_TYPE@Guest House,1,16083.0,1,1-15% offer,2018,3,1,0,0.6,1.1,Guest House,1,4.4,46.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,183,Rome,0.0,4.5,193.0,_ACCOM_TYPE@Guest House,0,16084.0,1,1-15% offer,2018,3,1,0,0.6,0.3,Guest House,1,4.4,108.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,203,Rome,0.0,4.5,193.0,_ACCOM_TYPE@Guest House,0,16084.0,0,0% no offer,2018,2,1,0,0.6,0.3,Guest House,1,4.4,108.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,217,Rome,0.0,4.5,193.0,_ACCOM_TYPE@Guest House,1,16084.0,0,0% no offer,2017,12,0,1,0.6,0.3,Guest House,1,4.4,108.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,229,Rome,0.0,4.5,193.0,_ACCOM_TYPE@Guest House,0,16084.0,0,0% no offer,2018,4,1,0,0.6,0.3,Guest House,1,4.4,108.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,231,Rome,0.0,4.5,193.0,_ACCOM_TYPE@Guest House,1,16084.0,0,0% no offer,2018,6,1,0,0.6,0.3,Guest House,1,4.4,108.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,910,Rome,0.0,4.5,193.0,_ACCOM_TYPE@Guest House,1,16084.0,0,0% no offer,2017,12,0,1,0.6,0.3,Guest House,4,4.4,108.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,130,Rome,0.0,4.5,193.0,_ACCOM_TYPE@Guest House,1,16085.0,1,15-50% offer,2017,11,0,0,0.6,1.1,Guest House,1,4.4,108.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,190,Rome,0.0,4.5,193.0,_ACCOM_TYPE@Guest House,0,16085.0,1,1-15% offer,2018,5,1,0,0.6,1.1,Guest House,1,4.4,108.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,108,Rome,0.0,4.5,83.0,_ACCOM_TYPE@Guest House,1,16086.0,1,1-15% offer,2017,12,0,1,0.6,0.3,Guest House,1,4.6,18.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,202,Rome,0.0,4.5,83.0,_ACCOM_TYPE@Guest House,1,16086.0,1,1-15% offer,2018,6,1,0,0.6,0.3,Guest House,1,4.6,18.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,222,Rome,0.0,4.5,83.0,_ACCOM_TYPE@Guest House,1,16086.0,1,1-15% offer,2018,3,1,0,0.6,0.3,Guest House,1,4.6,18.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,255,Rome,0.0,4.5,83.0,_ACCOM_TYPE@Guest House,1,16086.0,1,1-15% offer,2018,5,1,0,0.6,0.3,Guest House,1,4.6,18.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,115,Rome,0.0,4.5,83.0,_ACCOM_TYPE@Guest House,1,16087.0,1,1-15% offer,2017,11,0,0,0.6,1.1,Guest House,1,4.6,18.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,142,Rome,0.0,4.5,83.0,_ACCOM_TYPE@Guest House,1,16087.0,1,1-15% offer,2018,2,1,0,0.6,1.1,Guest House,1,4.6,18.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,212,Rome,0.0,4.5,83.0,_ACCOM_TYPE@Guest House,1,16087.0,1,1-15% offer,2018,4,1,0,0.6,1.1,Guest House,1,4.6,18.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,574,Rome,0.0,4.5,83.0,_ACCOM_TYPE@Guest House,1,16087.0,1,15-50% offer,2017,12,0,1,0.6,1.1,Guest House,4,4.6,18.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,166,Rome,0.0,4.5,325.0,_ACCOM_TYPE@Guest House,1,16088.0,1,15-50% offer,2017,11,0,0,0.3,0.1,Guest House,1,4.5,81.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,353,Rome,0.0,4.5,325.0,_ACCOM_TYPE@Guest House,1,16088.0,1,15-50% offer,2018,4,1,0,0.3,0.1,Guest House,1,4.5,81.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,422,Rome,0.0,4.5,325.0,_ACCOM_TYPE@Guest House,1,16088.0,1,15-50% offer,2018,2,1,0,0.3,0.1,Guest House,1,4.5,81.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,225,Rome,0.0,4.5,325.0,_ACCOM_TYPE@Guest House,1,16089.0,1,15-50% offer,2017,12,0,1,0.3,1.2,Guest House,1,4.5,81.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,313,Rome,0.0,4.5,325.0,_ACCOM_TYPE@Guest House,1,16089.0,1,15-50% offer,2018,3,1,0,0.3,1.2,Guest House,1,4.5,81.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,353,Rome,0.0,4.5,325.0,_ACCOM_TYPE@Guest House,1,16089.0,1,15-50% offer,2018,6,1,0,0.3,1.2,Guest House,1,4.5,81.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,391,Rome,0.0,4.5,325.0,_ACCOM_TYPE@Guest House,1,16089.0,1,15-50% offer,2018,5,1,0,0.3,1.2,Guest House,1,4.5,81.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,831,Rome,0.0,4.5,325.0,_ACCOM_TYPE@Guest House,1,16089.0,1,15-50% offer,2017,12,0,1,0.3,1.2,Guest House,4,4.5,81.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,140,Rome,0.0,4.5,44.0,_ACCOM_TYPE@Guest House,1,16090.0,0,0% no offer,2017,11,0,0,0.4,0.1,Guest House,1,3.0,1.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,119,Rome,3.0,4.0,594.0,_ACCOM_TYPE@Hotel,1,16102.0,1,15-50% offer,2017,12,0,1,0.5,0.2,Hotel,1,4.1,249.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,119,Rome,3.0,4.0,594.0,_ACCOM_TYPE@Hotel,1,16102.0,1,15-50% offer,2017,11,0,0,0.5,0.2,Hotel,1,4.1,249.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,629,Rome,3.0,4.0,594.0,_ACCOM_TYPE@Hotel,1,16102.0,1,1-15% offer,2017,12,0,1,0.5,0.2,Hotel,4,4.1,249.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,898,Rome,3.0,4.0,594.0,_ACCOM_TYPE@Hotel,1,16102.0,0,0% no offer,2018,6,1,0,0.5,0.2,Hotel,1,4.1,249.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,98,Rome,0.0,4.5,146.0,_ACCOM_TYPE@Bed and breakfast,1,16103.0,1,75%+ offer ,2017,11,0,0,0.8,0.4,Bed and breakfast,1,4.5,99.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,134,Rome,0.0,4.5,146.0,_ACCOM_TYPE@Bed and breakfast,1,16103.0,1,75%+ offer ,2018,2,1,0,0.8,0.4,Bed and breakfast,1,4.5,99.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,157,Rome,0.0,4.5,146.0,_ACCOM_TYPE@Bed and breakfast,1,16103.0,1,50%-75% offer,2018,3,1,0,0.8,0.4,Bed and breakfast,1,4.5,99.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,181,Rome,0.0,4.5,146.0,_ACCOM_TYPE@Bed and breakfast,1,16103.0,1,50%-75% offer,2018,4,1,0,0.8,0.4,Bed and breakfast,1,4.5,99.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,684,Rome,0.0,4.5,146.0,_ACCOM_TYPE@Bed and breakfast,1,16103.0,1,50%-75% offer,2017,12,0,1,0.8,0.4,Bed and breakfast,4,4.5,99.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,147,Rome,0.0,4.5,146.0,_ACCOM_TYPE@Bed and breakfast,1,16104.0,1,50%-75% offer,2017,12,0,1,0.8,1.4,Bed and breakfast,1,4.5,99.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,157,Rome,0.0,4.5,146.0,_ACCOM_TYPE@Bed and breakfast,1,16104.0,1,50%-75% offer,2018,6,1,0,0.8,1.4,Bed and breakfast,1,4.5,99.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,197,Rome,0.0,4.5,146.0,_ACCOM_TYPE@Bed and breakfast,1,16104.0,1,50%-75% offer,2018,5,1,0,0.8,1.4,Bed and breakfast,1,4.5,99.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,506,Rome,0.0,3.0,17.0,_ACCOM_TYPE@Bed and breakfast,1,16105.0,0,0% no offer,2018,4,1,0,0.7,0.3,Bed and breakfast,1,3.5,50.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,134,Rome,2.0,3.0,335.0,_ACCOM_TYPE@Hotel,1,16106.0,0,0% no offer,2018,6,1,0,0.7,0.3,Hotel,1,3.2,173.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,150,Rome,2.0,3.0,335.0,_ACCOM_TYPE@Hotel,1,16106.0,0,0% no offer,2018,4,1,0,0.7,0.3,Hotel,1,3.2,173.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,61,Rome,2.0,3.0,335.0,_ACCOM_TYPE@Hotel,1,16107.0,1,50%-75% offer,2017,11,0,0,0.7,1.4,Hotel,1,3.2,173.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,77,Rome,2.0,3.0,335.0,_ACCOM_TYPE@Hotel,1,16107.0,1,15-50% offer,2018,2,1,0,0.7,1.4,Hotel,1,3.2,173.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,80,Rome,2.0,3.0,335.0,_ACCOM_TYPE@Hotel,1,16107.0,1,15-50% offer,2017,12,0,1,0.7,1.4,Hotel,1,3.2,173.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,134,Rome,2.0,3.0,335.0,_ACCOM_TYPE@Hotel,1,16107.0,0,0% no offer,2018,5,1,0,0.7,1.4,Hotel,1,3.2,173.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,145,Rome,2.0,3.0,335.0,_ACCOM_TYPE@Hotel,1,16107.0,0,0% no offer,2018,3,1,0,0.7,1.4,Hotel,1,3.2,173.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,475,Rome,2.0,3.0,335.0,_ACCOM_TYPE@Hotel,1,16107.0,1,1-15% offer,2017,12,0,1,0.7,1.4,Hotel,4,3.2,173.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,242,Rome,0.0,4.5,205.0,_ACCOM_TYPE@Guest House,1,16108.0,0,0% no offer,2018,6,1,0,0.3,0.2,Guest House,1,4.1,39.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,262,Rome,0.0,4.5,205.0,_ACCOM_TYPE@Guest House,1,16108.0,0,0% no offer,2018,3,1,0,0.3,0.2,Guest House,1,4.1,39.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,282,Rome,0.0,4.5,205.0,_ACCOM_TYPE@Guest House,1,16108.0,0,0% no offer,2018,5,1,0,0.3,0.2,Guest House,1,4.1,39.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,282,Rome,0.0,4.5,205.0,_ACCOM_TYPE@Guest House,1,16108.0,0,0% no offer,2018,4,1,0,0.3,0.2,Guest House,1,4.1,39.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,1125,Rome,0.0,4.5,205.0,_ACCOM_TYPE@Guest House,1,16108.0,0,0% no offer,2017,12,0,1,0.3,0.2,Guest House,4,4.1,39.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,120,Rome,0.0,4.5,205.0,_ACCOM_TYPE@Guest House,1,16109.0,1,50%-75% offer,2017,11,0,0,0.3,1.2,Guest House,1,4.1,39.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,171,Rome,0.0,4.5,205.0,_ACCOM_TYPE@Guest House,1,16109.0,1,15-50% offer,2018,2,1,0,0.3,1.2,Guest House,1,4.1,39.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,270,Rome,0.0,4.5,205.0,_ACCOM_TYPE@Guest House,1,16109.0,0,0% no offer,2017,12,0,1,0.3,1.2,Guest House,1,4.1,39.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,142,Rome,0.0,4.0,28.0,_ACCOM_TYPE@Guest House,1,16110.0,1,15-50% offer,2018,2,1,0,0.3,0.2,Guest House,1,4.1,18.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,182,Rome,0.0,4.0,28.0,_ACCOM_TYPE@Guest House,1,16110.0,1,1-15% offer,2017,12,0,1,0.3,0.2,Guest House,1,4.1,18.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,203,Rome,0.0,4.0,28.0,_ACCOM_TYPE@Guest House,1,16110.0,0,0% no offer,2018,6,1,0,0.3,0.2,Guest House,1,4.1,18.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,203,Rome,0.0,4.0,28.0,_ACCOM_TYPE@Guest House,1,16110.0,0,0% no offer,2018,3,1,0,0.3,0.2,Guest House,1,4.1,18.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,214,Rome,0.0,4.0,28.0,_ACCOM_TYPE@Guest House,1,16110.0,0,0% no offer,2018,4,1,0,0.3,0.2,Guest House,1,4.1,18.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,234,Rome,0.0,4.0,28.0,_ACCOM_TYPE@Guest House,1,16110.0,0,0% no offer,2018,5,1,0,0.3,0.2,Guest House,1,4.1,18.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,709,Rome,0.0,4.0,28.0,_ACCOM_TYPE@Guest House,1,16110.0,1,1-15% offer,2017,12,0,1,0.3,0.2,Guest House,4,4.1,18.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,134,Rome,0.0,4.0,28.0,_ACCOM_TYPE@Guest House,1,16111.0,1,15-50% offer,2017,11,0,0,0.3,1.2,Guest House,1,4.1,18.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,105,Rome,0.0,4.0,471.0,_ACCOM_TYPE@Guest House,0,16112.0,1,15-50% offer,2018,2,1,0,0.6,0.4,Guest House,1,4.0,146.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,108,Rome,0.0,4.0,471.0,_ACCOM_TYPE@Guest House,1,16112.0,1,15-50% offer,2017,12,0,1,0.6,0.4,Guest House,1,4.0,146.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,134,Rome,0.0,4.0,471.0,_ACCOM_TYPE@Guest House,0,16112.0,0,0% no offer,2017,11,0,0,0.6,0.4,Guest House,1,4.0,146.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,170,Rome,0.0,4.0,471.0,_ACCOM_TYPE@Guest House,0,16112.0,0,0% no offer,2018,6,1,0,0.6,0.4,Guest House,1,4.0,146.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,502,Rome,0.0,4.0,471.0,_ACCOM_TYPE@Guest House,1,16112.0,1,1-15% offer,2017,12,0,1,0.6,0.4,Guest House,4,4.0,146.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,170,Rome,0.0,4.0,471.0,_ACCOM_TYPE@Guest House,0,16113.0,0,0% no offer,2018,4,1,0,0.6,1.1,Guest House,1,4.0,146.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,206,Rome,0.0,4.0,471.0,_ACCOM_TYPE@Guest House,0,16113.0,0,0% no offer,2018,5,1,0,0.6,1.1,Guest House,1,4.0,146.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,91,Rome,0.0,2.5,156.0,_ACCOM_TYPE@Guest House,1,16114.0,1,75%+ offer ,2017,12,0,1,0.3,0.1,Guest House,1,3.2,125.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,96,Rome,0.0,2.5,156.0,_ACCOM_TYPE@Guest House,1,16114.0,1,75%+ offer ,2018,6,1,0,0.3,0.1,Guest House,1,3.2,125.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,111,Rome,0.0,2.5,156.0,_ACCOM_TYPE@Guest House,1,16114.0,1,75%+ offer ,2018,5,1,0,0.3,0.1,Guest House,1,3.2,125.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,160,Rome,0.0,2.5,156.0,_ACCOM_TYPE@Guest House,1,16114.0,1,50%-75% offer,2018,3,1,0,0.3,0.1,Guest House,1,3.2,125.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,455,Rome,0.0,2.5,156.0,_ACCOM_TYPE@Guest House,1,16114.0,0,0% no offer,2018,4,1,0,0.3,0.1,Guest House,1,3.2,125.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,478,Rome,0.0,2.5,156.0,_ACCOM_TYPE@Guest House,1,16114.0,1,50%-75% offer,2017,12,0,1,0.3,0.1,Guest House,4,3.2,125.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,59,Rome,0.0,2.5,156.0,_ACCOM_TYPE@Guest House,1,16115.0,1,1-15% offer,2017,11,0,0,0.3,1.2,Guest House,1,3.2,125.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,74,Rome,0.0,2.5,156.0,_ACCOM_TYPE@Guest House,1,16115.0,1,75%+ offer ,2018,2,1,0,0.3,1.2,Guest House,1,3.2,125.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,96,Rome,0.0,2.5,156.0,_ACCOM_TYPE@Guest House,1,16115.0,1,75%+ offer ,2018,6,1,0,0.3,1.2,Guest House,1,3.2,125.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,127,Rome,0.0,4.5,261.0,_ACCOM_TYPE@Guest House,1,16116.0,1,75%+ offer ,2017,11,0,0,0.3,0.2,Guest House,1,4.5,81.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,154,Rome,0.0,4.5,261.0,_ACCOM_TYPE@Guest House,1,16116.0,1,75%+ offer ,2018,2,1,0,0.3,0.2,Guest House,1,4.5,81.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,208,Rome,0.0,4.5,261.0,_ACCOM_TYPE@Guest House,1,16116.0,1,50%-75% offer,2018,6,1,0,0.3,0.2,Guest House,1,4.5,81.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,159,Rome,0.0,4.5,261.0,_ACCOM_TYPE@Guest House,1,16117.0,1,75%+ offer ,2017,12,0,1,0.3,1.1,Guest House,1,4.5,81.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,208,Rome,0.0,4.5,261.0,_ACCOM_TYPE@Guest House,1,16117.0,1,50%-75% offer,2018,4,1,0,0.3,1.1,Guest House,1,4.5,81.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,208,Rome,0.0,4.5,261.0,_ACCOM_TYPE@Guest House,1,16117.0,1,50%-75% offer,2018,5,1,0,0.3,1.1,Guest House,1,4.5,81.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,208,Rome,0.0,4.5,261.0,_ACCOM_TYPE@Guest House,1,16117.0,1,50%-75% offer,2018,3,1,0,0.3,1.1,Guest House,1,4.5,81.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,828,Rome,0.0,4.5,261.0,_ACCOM_TYPE@Guest House,1,16117.0,1,50%-75% offer,2017,12,0,1,0.3,1.1,Guest House,4,4.5,81.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,136,Rome,0.0,4.5,126.0,_ACCOM_TYPE@Bed and breakfast,0,16118.0,1,15-50% offer,2017,12,0,1,0.6,0.2,Bed and breakfast,1,4.5,9.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,142,Rome,0.0,4.5,126.0,_ACCOM_TYPE@Bed and breakfast,0,16119.0,1,1-15% offer,2017,11,0,0,0.6,1.2,Bed and breakfast,1,4.5,9.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,201,Rome,0.0,4.5,126.0,_ACCOM_TYPE@Bed and breakfast,1,16119.0,0,0% no offer,2018,2,1,0,0.6,1.2,Bed and breakfast,1,4.5,9.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,407,Rome,0.0,4.0,114.0,_ACCOM_TYPE@Bed and breakfast,1,16120.0,0,0% no offer,2017,12,0,1,0.3,0.2,Bed and breakfast,4,4.0,156.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,69,Rome,0.0,4.0,114.0,_ACCOM_TYPE@Bed and breakfast,1,16121.0,0,0% no offer,2017,12,0,1,0.3,1.2,Bed and breakfast,1,4.0,156.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,114,Rome,0.0,4.5,128.0,_ACCOM_TYPE@Bed and breakfast,1,16122.0,1,15-50% offer,2017,11,0,0,0.3,0.2,Bed and breakfast,1,4.0,100.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,156,Rome,0.0,4.5,128.0,_ACCOM_TYPE@Bed and breakfast,1,16122.0,0,0% no offer,2018,6,1,0,0.3,0.2,Bed and breakfast,1,4.0,100.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,174,Rome,0.0,4.5,128.0,_ACCOM_TYPE@Bed and breakfast,1,16122.0,0,0% no offer,2018,4,1,0,0.3,0.2,Bed and breakfast,1,4.0,100.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,513,Rome,0.0,4.5,128.0,_ACCOM_TYPE@Bed and breakfast,1,16122.0,1,15-50% offer,2017,12,0,1,0.3,0.2,Bed and breakfast,4,4.0,100.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,114,Rome,0.0,4.5,128.0,_ACCOM_TYPE@Bed and breakfast,1,16123.0,1,15-50% offer,2018,2,1,0,0.3,1.3,Bed and breakfast,1,4.0,100.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,150,Rome,0.0,4.5,128.0,_ACCOM_TYPE@Bed and breakfast,1,16123.0,1,1-15% offer,2018,3,1,0,0.3,1.3,Bed and breakfast,1,4.0,100.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,156,Rome,0.0,4.5,128.0,_ACCOM_TYPE@Bed and breakfast,1,16123.0,0,0% no offer,2017,12,0,1,0.3,1.3,Bed and breakfast,1,4.0,100.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,174,Rome,0.0,4.5,128.0,_ACCOM_TYPE@Bed and breakfast,1,16123.0,0,0% no offer,2018,5,1,0,0.3,1.3,Bed and breakfast,1,4.0,100.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,113,Rome,0.0,4.5,241.0,_ACCOM_TYPE@Guest House,1,16124.0,1,1-15% offer,2017,11,0,0,0.6,0.2,Guest House,1,4.5,49.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,187,Rome,0.0,4.5,241.0,_ACCOM_TYPE@Guest House,1,16124.0,1,1-15% offer,2017,12,0,1,0.6,0.2,Guest House,1,4.5,49.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,254,Rome,0.0,4.5,241.0,_ACCOM_TYPE@Guest House,0,16124.0,1,1-15% offer,2018,3,1,0,0.6,0.2,Guest House,1,4.5,49.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,254,Rome,0.0,4.5,241.0,_ACCOM_TYPE@Guest House,1,16124.0,1,1-15% offer,2018,5,1,0,0.6,0.2,Guest House,1,4.5,49.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,254,Rome,0.0,4.5,241.0,_ACCOM_TYPE@Guest House,1,16124.0,1,1-15% offer,2018,4,1,0,0.6,0.2,Guest House,1,4.5,49.0,False,False,False
Italy,Rome,City centre,Palazzo Madama,Navona,731,Rome,0.0,4.5,241.0,_ACCOM_TYPE@Guest House,1,16124.0,1,1-15% offer,2017,12,0,1,0.6,0.2,Guest House,4,4.5,49.0,False,False,False
Italy,Rome,City centre,Grotta del Bue Marino,Navona,234,Rome,0.0,4.5,241.0,_ACCOM_TYPE@Guest House,1,16125.0,1,1-15% offer,2018,6,1,0,0.6,1.3,Guest House,1,4.5,49.0,False,False,False
