car_model,car_price,date,time,total_mileage,year,gear_type,fuel_type,url,city,area
HB 20 1.0 Confort Completo,53900.0,5 mar,17:00,93000.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb-20-1-0-confort-completo-1155032507,Lajeado,Montanha
HB20 1.0 turbo,37000.0,5 mar,16:17,61100.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-turbo-1155037900,Porto Alegre,Hípica
Hb20 1.6 premium 12/13,47500.0,5 mar,16:09,100000.0,2012,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-premium-12-13-1155036210,Flores da Cunha,Hípica
Hyundai HB20S 1.6,53900.0,5 mar,15:56,111.0,2016,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-1-6-1150659556,Novo Hamburgo,Ideal
HYUNDAI HB20 1.0 CONFORT PLUS 2017,54900.0,5 mar,14:36,36827.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-confort-plus-2017-1145557396,Porto Alegre,Petrópolis
Hyundai HB20 1.6 comfort plus 2016.  Abaixo da Fipe!,51000.0,5 mar,14:32,120000.0,2016,Manual,Flex,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-comfort-plus-2016-abaixo-da-fipe-1148597041,Pelotas,Três Vendas
HYUNDAI HB20 UNIQUE 1.0 FLEX 12V MEC 2019,57900.0,5 mar,13:42,50196.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-unique-1-0-flex-12v-mec-2019-1143570626,Novo Hamburgo,Pátria Nova
Hyundai Hb20 2017 1.6 r spec 16v flex 4p automático,67900.0,5 mar,13:06,60500.0,2017,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-2017-1-6-r-spec-16v-flex-4p-automatico-1121039433,Estância Velha,Rincão dos Ilhéus
Hyundai Hb20 1.0 Tgdi Comfort,109790.0,5 mar,13:00,0.0,2023,Automático,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-tgdi-comfort-1087581163,Caxias do Sul,Nossa Senhora de Fátima
HB20 CONFORT 1.0 12v 2017 Un Dono ,51900.0,5 mar,12:58,88118.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-confort-1-0-12v-2017-un-dono-1148227876,Porto Alegre,São Sebastião
Hb20 1.6 premium manual ,53900.0,5 mar,12:37,70.0,2014,Manual,Gasolina,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-premium-manual-1020770362,Canoas,Centro
HB20 1.6 Completo - Preço para vender rápido,39500.0,5 mar,10:53,100000.0,2013,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-completo-preco-para-vender-rapido-1151088081,Porto Alegre,Cristal
Hyundai Hb20 1.0 12v Sense,87390.0,5 mar,09:44,0.0,2023,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-sense-1066654920,Caxias do Sul,Nossa Senhora de Fátima
HB20 1.0 ,44500.0,5 mar,09:23,87653.0,2013,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-1140976468,Cachoeirinha,Vila Bom Princípio
HB20 Comfort 1.0,46000.0,5 mar,01:58,31000.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-comfort-1-0-1146126403,Porto Alegre,Jardim Botânico
Hb20 1.0 2014 completo,43900.0,5 mar,00:26,100000.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-2014-completo-1154876528,Pelotas,Três Vendas
Hyundai Hb20 1.0 12v Sense,87390.0,5 mar,00:02,0.0,2023,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-sense-1087569018,Caxias do Sul,Nossa Senhora de Fátima
Hb20 1.6 Comfort 2018... ,63888.0,4 mar,22:34,58600.0,2018,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-comfort-2018-1037283205,Dois Irmãos,Nossa Senhora de Fátima
HYUNDAI HB20 1.0M COMFOR 2017,39990.0,4 mar,22:22,139735.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0m-comfor-2017-1148227654,Gravataí,São Vicente
HYUNDAI HB20 1.6M PREM 2015,62900.0,4 mar,22:15,999.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6m-prem-2015-1150889189,Estância Velha,Rincão dos Ilhéus
Hyundai Hb20 1.6 COMFORT PLUS 16V FLEX 4P MANUAL,66900.0,4 mar,21:09,36357.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-comfort-plus-16v-flex-4p-manual-1128136881,Passo Fundo,Boqueirão
HB20 Evolution 1.0 MT 2022 17mil km Abaixo da Fipe ,72900.0,4 mar,19:59,17000.0,2022,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-evolution-1-0-mt-2022-17mil-km-abaixo-da-fipe-1124462441,Porto Alegre,Petrópolis
Modelo unike! Todo revisado. Estudo troca menor valor .,53000.0,4 mar,19:52,67000.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/modelo-unike-todo-revisado-estudo-troca-menor-valor-1154821960,Novo Hamburgo,Ideal
HYUNDAI HB20 COMFORT 1.0 FLEX 12V MEC. 2018,57900.0,4 mar,19:48,40143.0,2018,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-comfort-1-0-flex-12v-mec-2018-1123581993,Novo Hamburgo,Pátria Nova
HYUNDAI HB20 1.6M COMF 2015,51990.0,4 mar,19:28,59326.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6m-comf-2015-1141962383,Porto Alegre,São Sebastião
HYUNDAI HB20 1.0M COMFOR 2015,39990.0,4 mar,19:18,146412.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0m-comfor-2015-1116954275,Porto Alegre,Petrópolis
Hb20 1.0 2017 baixa km,51900.0,4 mar,19:08,71000.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-2017-baixa-km-1153426971,Pelotas,Centro
HB20 2020/2021 - Bx da FIPE - Unico dono! Todo revisado,71800.0,4 mar,19:01,14820.0,2021,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-2020-2021-bx-da-fipe-unico-dono-todo-revisado-1128595868,Porto Alegre,Petrópolis
Hyundai Hb20 1.0 Tgdi Platinum,115990.0,4 mar,18:58,0.0,2023,Automático,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-tgdi-platinum-1087569650,Caxias do Sul,Nossa Senhora de Fátima
Hyundai HB20 Premium 1.6 AT,70300.0,4 mar,18:51,38000.0,2018,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-premium-1-6-at-1104459564,Porto Alegre,Tristeza
HYUNDAI HB20 C.Style/C.Plus 1.6 Flex 16V Aut.,69700.0,4 mar,17:54,39100.0,2019,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-c-style-c-plus-1-6-flex-16v-aut-1132258362,Canoas,São Luis
HB20 Vision 2020 (Abaixo da Fipe) ,59999.0,4 mar,17:42,62550.0,2020,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-vision-2020-abaixo-da-fipe-1146822084,Canoas,Igara
Hyundai Hb20 1.0 12v Sense,87390.0,4 mar,16:10,0.0,2023,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-sense-1107555263,Caxias do Sul,Nossa Senhora de Fátima
Hb20 2013 Automático Premium 1.6,49900.0,4 mar,14:09,105000.0,2013,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-2013-automatico-premium-1-6-1120619575,Esteio,Centro
Hyundai Hb20 1.0 12V FLEX SENSE MANUAL,62900.0,4 mar,13:54,14399.0,2020,Manual,Flex,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-flex-sense-manual-1140522902,Ijuí,Centro
Hyundai Hb20 1.0 12v Comfort,86690.0,4 mar,12:42,0.0,2023,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-comfort-1087580452,Caxias do Sul,Nossa Senhora de Fátima
Hyundai - Hb20 1.6 Confort 2014,48900.0,4 mar,12:14,0.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-confort-2014-969859867,Porto Alegre,São Sebastião
HYUNDAI HB20 ,43900.0,4 mar,11:33,83000.0,2013,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1151544230,Novo Hamburgo,Ideal
HB20 HATCH SENSE 2021/BAIXA KM,62400.0,4 mar,11:29,38970.0,2021,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hb20-hatch-sense-2021-baixa-km-1111501047,Caxias do Sul,Cinqüentenário
Hyundai Hb20 1.0 Tgdi Comfort,95370.0,4 mar,11:16,0.0,2023,Automático,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-tgdi-comfort-1107583311,Caxias do Sul,Nossa Senhora de Fátima
Hb20 2015 1.0 ,51900.0,4 mar,10:53,1000.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-2015-1-0-1152167592,Esteio,Tamandaré
Hyundai Hb20 1.6 COMFORT PLUS 16V FLEX 4P AUTOMATICO,72900.0,4 mar,09:39,43794.0,2019,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-comfort-plus-16v-flex-4p-automatico-1070824433,Porto Alegre,Navegantes
HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,49900.0,4 mar,09:20,78000.0,2016,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-comfort-plus-12v-flex-4p-manual-1154604157,Caxias do Sul,São Leopoldo
Hyundai- HB20 Comfort 1.0 Flex Manual,47900.0,4 mar,08:18,92244.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-comfort-1-0-flex-manual-1137174945,Santa Maria,Camobi
HB20 2013/2013 1.6 COMFORT 16V FLEX 4P MANUAL,45900.0,4 mar,08:08,83000.0,2013,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-2013-2013-1-6-comfort-16v-flex-4p-manual-1145146431,Novo Hamburgo,Ideal
Hyundai HB20 1.0M CONFORT 5P,56300.0,4 mar,08:06,59744.0,2018,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0m-confort-5p-1150295896,Canoas,Centro
HB20 COMFORT 1.0 12V 2015,44900.0,3 mar,22:55,82000.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-comfort-1-0-12v-2015-1154479293,Porto Alegre,Sarandi
Hyundai HB20 1.0 Comfort Plus ,52000.0,3 mar,22:42,66000.0,2016,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-comfort-plus-1152057584,Caxias do Sul,Sanvitto
Hyundai Hb20 1.0 12v Comfort,89690.0,3 mar,22:39,0.0,2023,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-comfort-1079206518,Caxias do Sul,Nossa Senhora de Fátima
HYUNDAI HB20 1.6M COMF,46990.0,3 mar,22:37,300.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6m-comf-964848547,Porto Alegre,Santana
Hb20 Vision 1.0 2022 novo,67990.0,3 mar,22:22,31661.0,2022,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-vision-1-0-2022-novo-1132686337,Cachoeirinha,Vila Cachoeirinha
Hyundai HB20 1.6 Comfort Plus ,58990.0,3 mar,22:09,59000.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-comfort-plus-1154466417,Porto Alegre,Passo da Areia
HYUNDAI HB20 UNIQUE 1.0 FLEX 12V MEC 2019,57900.0,3 mar,20:23,31151.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-unique-1-0-flex-12v-mec-2019-1143570668,Canoas,Centro
Hyundai Hb20 1.0 12V FLEX EVOLUTION MANUAL,72900.0,3 mar,20:16,31000.0,2020,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-flex-evolution-manual-1128138057,Santa Cruz do Sul,Várzea
HYUNDAI HB20 1.0M COMFOR 2015,44990.0,3 mar,19:50,114993.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0m-comfor-2015-1148296508,Gravataí,São Vicente
Baixou pra vender Hb20,45900.0,3 mar,19:39,82652.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/baixou-pra-vender-hb20-1151172688,Campo Bom,São Vicente
"HB20 2018 1.6 automático, 57 mil km  ",66900.0,3 mar,19:29,57000.0,2018,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-2018-1-6-automatico-57-mil-km-1120083932,Canoas,Centro
Hyundai Hb20 1.0 Tgdi Comfort,109790.0,3 mar,18:51,0.0,2023,Automático,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-tgdi-comfort-1066663385,Caxias do Sul,Nossa Senhora de Fátima
Hyundai Hb20 1.0 12v Comfort,89690.0,3 mar,18:49,0.0,2023,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-comfort-1066956732,Caxias do Sul,Nossa Senhora de Fátima
Carro ,39000.0,3 mar,18:22,141900.0,2013,Manual,Flex,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/carro-1154393890,Pelotas,Laranjal
Hb20 Confort 1.0 flex 2013! Lindo,43900.0,3 mar,18:22,88000.0,2013,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-confort-1-0-flex-2013-lindo-1136289653,Esteio,São Sebastião
HB20 Comfort Flex 12V Mec.,56900.0,3 mar,17:34,77500.0,2016,Manual,Flex,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/hb20-comfort-flex-12v-mec-1154374179,Rio Grande,São Paulo
HB 20 Comfort Hatch 1.0 Flex Manual,43900.0,3 mar,17:29,90000.0,2013,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb-20-comfort-hatch-1-0-flex-manual-1154372872,Canoas,Marechal Rondon
Hb20 S Torrando.,39990.0,3 mar,17:21,113000.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-s-torrando-1154370930,São Leopoldo,Duque de Caxias
VENDO HB20 COMFORT PLUS 1.0 COMPLETO 2015,47800.0,3 mar,16:29,102000.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-hb20-comfort-plus-1-0-completo-2015-1154348059,Ivoti,Duque de Caxias
Hyundai Hb20 1.0 UNIQUE 12V FLEX 4P MANUAL,58900.0,3 mar,15:25,50285.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-unique-12v-flex-4p-manual-1073933707,Porto Alegre,Navegantes
Hyundai Hb20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,61900.0,3 mar,13:59,58727.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-comfort-plus-12v-flex-4p-manual-1148107657,Porto Alegre,Navegantes
Hb20 1.0 Confort 2018 Placa i 49 Mil Km ,55000.0,3 mar,13:48,49000.0,2018,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-confort-2018-placa-i-49-mil-km-1116096772,Caxias do Sul,Exposição
HYUNDAI HB20 UNIQUE _4P_ 2019,0.0,3 mar,13:32,300.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-unique-4p-2019-1154264433,Porto Alegre,Partenon
Hb20  confort Plus  abaixo da fip,46900.0,3 mar,13:28,200000.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-confort-plus-abaixo-da-fip-1154263237,São Leopoldo,Vicentina
Hyundai Hb20 1.0 12v Comfort,89690.0,3 mar,13:11,0.0,2023,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-comfort-1066659201,Caxias do Sul,Nossa Senhora de Fátima
Hb20 Comfort Style 1.0 Flex ,55900.0,3 mar,13:09,77.0,2016,Manual,Flex,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/hb20-comfort-style-1-0-flex-1154255132,Rio Grande,Centro
HYUNDAI HB20 1.0 MT SENSE 2020,61900.0,3 mar,13:05,51524.0,2020,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-mt-sense-2020-1148098564,Porto Alegre,São João
Hyundai HB20 CONFORT 4P,52900.0,3 mar,12:32,83105.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-confort-4p-1151665637,Novo Hamburgo,Pátria Nova
Carro impecável!,47000.0,3 mar,12:26,60000.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/carro-impecavel-1154235942,Garibaldi,Pátria Nova
Hyundai HB20 Comfort 1.0 Flex 12V 2015 flex,47950.0,3 mar,11:42,64000.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-comfort-1-0-flex-12v-2015-flex-1148531223,Porto Alegre,Sarandi
Hyundai/Hb20 Confort Plus1.0 3 Cilindros 2018+Única Dona+Ipva 2023 Pago+Excelente Estado,53900.0,3 mar,11:33,49000.0,2018,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-confort-plus1-0-3-cilindros-2018-unica-dona-ipva-2023-pago-excelente-estado-1154208194,Caxias do Sul,São Leopoldo
HYUNDAI HB20 HB20 UNIQUE 1.0 FLEX 12V MEC.,56900.0,3 mar,10:53,68755.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-hb20-unique-1-0-flex-12v-mec-1154186613,Novo Hamburgo,Rio Branco
hyundai hb20 1.0unique 12v,57900.0,3 mar,10:43,49500.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0unique-12v-1154182772,Canoas,Nossa Senhora das Graças
HYUNDAI/HB20 2019 UNIQUE UNICA DONA ,53900.0,3 mar,10:04,74000.0,2019,Manual,Gasolina,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-2019-unique-unica-dona-1147400533,Sapiranga,Sete de Setembro
HYUNDAI HB20 1.6 COMFORT PLUS 16V FLEX 4P AUTOMÁTICO,69990.0,3 mar,09:45,76966.0,2019,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-comfort-plus-16v-flex-4p-automatico-1121125651,Novo Hamburgo,Ideal
Hyundai HB20 2015 Comfort Hatch 1.0 Flex,47900.0,3 mar,09:38,96000.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-2015-comfort-hatch-1-0-flex-1119868231,Porto Alegre,Sarandi
Hb 20 confort 1.0,44900.0,3 mar,09:21,139000.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb-20-confort-1-0-1154138113,Campo Bom,Sarandi
Hyundai Hb20 1.0 TGDI FLEX COMFORT MANUAL,77900.0,3 mar,09:04,1250.0,2023,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-tgdi-flex-comfort-manual-1154129239,Gravataí,Vera Cruz
HYUNDAI HB20 1.0 MT VISION 2020,65900.0,3 mar,08:51,51985.0,2020,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-mt-vision-2020-1116492207,Gravataí,Vera Cruz
Hyundai HB20 1.6 Manual | 2014,49900.0,3 mar,08:48,90000.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-manual-2014-1075859051,Novo Hamburgo,Pátria Nova
Hb20 único dono ,58500.0,3 mar,08:27,50726.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hb20-unico-dono-1149839834,Tenente Portela,Pátria Nova
