country,city_actual,center1label,center2label,neighbourhood,price,city,stars,ratingta,ratingta_count,accommodationtype,scarce_room,hotel_id,offer,offer_cat,year,month,weekend,holiday,distance,distance_alter,accommodation_type,nnight,rating,rating_count,misratingta,misratingta_count,misrating,misrating_count
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,111,London,2.0,3.0,140.0,_ACCOM_TYPE@Hotel,1,7329.0,1,1-15% offer,2018,6,1,0,3.1,3.8,Hotel,1,3.0,51.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,111,London,2.0,3.0,140.0,_ACCOM_TYPE@Hotel,1,7329.0,1,1-15% offer,2018,5,1,0,3.1,3.8,Hotel,1,3.0,51.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,98,London,2.5,3.5,1029.0,_ACCOM_TYPE@Hotel,0,7330.0,1,15-50% offer,2017,11,0,0,3.2,3.9,Hotel,1,3.5,1452.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,98,London,2.5,3.5,1029.0,_ACCOM_TYPE@Hotel,0,7330.0,1,15-50% offer,2017,12,0,1,3.2,3.9,Hotel,1,3.5,1452.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,137,London,2.5,3.5,1029.0,_ACCOM_TYPE@Hotel,0,7330.0,0,0% no offer,2017,11,1,0,3.2,3.9,Hotel,1,3.5,1452.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,157,London,2.5,3.5,1029.0,_ACCOM_TYPE@Hotel,0,7330.0,0,0% no offer,2018,5,1,0,3.2,3.9,Hotel,1,3.5,1452.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,157,London,2.5,3.5,1029.0,_ACCOM_TYPE@Hotel,0,7330.0,0,0% no offer,2018,2,1,0,3.2,3.9,Hotel,1,3.5,1452.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,157,London,2.5,3.5,1029.0,_ACCOM_TYPE@Hotel,0,7330.0,0,0% no offer,2018,6,1,0,3.2,3.9,Hotel,1,3.5,1452.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,157,London,2.5,3.5,1029.0,_ACCOM_TYPE@Hotel,0,7330.0,0,0% no offer,2018,3,1,0,3.2,3.9,Hotel,1,3.5,1452.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,157,London,2.5,3.5,1029.0,_ACCOM_TYPE@Hotel,0,7330.0,0,0% no offer,2018,4,1,0,3.2,3.9,Hotel,1,3.5,1452.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,157,London,2.5,3.5,1029.0,_ACCOM_TYPE@Hotel,0,7330.0,0,0% no offer,2018,1,1,0,3.2,3.9,Hotel,1,3.5,1452.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,446,London,2.5,3.5,1029.0,_ACCOM_TYPE@Hotel,0,7330.0,1,15-50% offer,2017,12,0,1,3.2,3.9,Hotel,4,3.5,1452.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,163,London,4.0,4.0,536.0,_ACCOM_TYPE@Hotel,1,7331.0,1,15-50% offer,2017,12,0,1,2.9,4.0,Hotel,1,4.0,229.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,185,London,4.0,4.0,536.0,_ACCOM_TYPE@Hotel,1,7331.0,1,1-15% offer,2018,1,1,0,2.9,4.0,Hotel,1,4.0,229.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,186,London,4.0,4.0,536.0,_ACCOM_TYPE@Hotel,1,7331.0,1,1-15% offer,2017,11,0,0,2.9,4.0,Hotel,1,4.0,229.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,188,London,4.0,4.0,536.0,_ACCOM_TYPE@Hotel,1,7331.0,1,1-15% offer,2018,3,1,0,2.9,4.0,Hotel,1,4.0,229.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,192,London,4.0,4.0,536.0,_ACCOM_TYPE@Hotel,0,7331.0,1,1-15% offer,2018,2,1,0,2.9,4.0,Hotel,1,4.0,229.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,204,London,4.0,4.0,536.0,_ACCOM_TYPE@Hotel,1,7331.0,1,1-15% offer,2018,4,1,0,2.9,4.0,Hotel,1,4.0,229.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,228,London,4.0,4.0,536.0,_ACCOM_TYPE@Hotel,1,7331.0,0,0% no offer,2018,6,1,0,2.9,4.0,Hotel,1,4.0,229.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,234,London,4.0,4.0,536.0,_ACCOM_TYPE@Hotel,1,7331.0,0,0% no offer,2018,5,1,0,2.9,4.0,Hotel,1,4.0,229.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,95,London,2.5,2.5,109.0,_ACCOM_TYPE@Guest House,1,7332.0,0,0% no offer,2017,11,0,0,2.8,4.1,Guest House,1,2.5,31.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,86,London,2.5,2.5,442.0,_ACCOM_TYPE@Hotel,1,7333.0,1,15-50% offer,2017,11,0,0,2.9,4.1,Hotel,1,2.5,63.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,110,London,2.5,2.5,442.0,_ACCOM_TYPE@Hotel,1,7333.0,1,15-50% offer,2017,12,0,1,2.9,4.1,Hotel,1,2.5,63.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,157,London,2.5,2.5,442.0,_ACCOM_TYPE@Hotel,0,7333.0,0,0% no offer,2018,1,1,0,2.9,4.1,Hotel,1,2.5,63.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,157,London,2.5,2.5,442.0,_ACCOM_TYPE@Hotel,0,7333.0,0,0% no offer,2018,2,1,0,2.9,4.1,Hotel,1,2.5,63.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,157,London,2.5,2.5,442.0,_ACCOM_TYPE@Hotel,0,7333.0,0,0% no offer,2018,5,1,0,2.9,4.1,Hotel,1,2.5,63.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,157,London,2.5,2.5,442.0,_ACCOM_TYPE@Hotel,0,7333.0,0,0% no offer,2018,4,1,0,2.9,4.1,Hotel,1,2.5,63.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,157,London,2.5,2.5,442.0,_ACCOM_TYPE@Hotel,0,7333.0,0,0% no offer,2018,3,1,0,2.9,4.1,Hotel,1,2.5,63.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,157,London,2.5,2.5,442.0,_ACCOM_TYPE@Hotel,0,7333.0,0,0% no offer,2018,6,1,0,2.9,4.1,Hotel,1,2.5,63.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,181,London,2.5,2.5,442.0,_ACCOM_TYPE@Hotel,1,7333.0,0,0% no offer,2017,11,1,0,2.9,4.1,Hotel,1,2.5,63.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,497,London,2.5,2.5,442.0,_ACCOM_TYPE@Hotel,0,7333.0,1,15-50% offer,2017,12,0,1,2.9,4.1,Hotel,4,2.5,63.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,104,London,3.0,3.0,419.0,_ACCOM_TYPE@Hotel,1,7334.0,1,1-15% offer,2018,1,1,0,3.1,4.0,Hotel,1,3.5,180.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,107,London,3.0,3.0,419.0,_ACCOM_TYPE@Hotel,1,7334.0,1,1-15% offer,2018,2,1,0,3.1,4.0,Hotel,1,3.5,180.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,128,London,3.0,3.0,419.0,_ACCOM_TYPE@Hotel,1,7334.0,1,1-15% offer,2017,11,0,0,3.1,4.0,Hotel,1,3.5,180.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,128,London,3.0,3.0,419.0,_ACCOM_TYPE@Hotel,1,7334.0,1,1-15% offer,2017,12,0,1,3.1,4.0,Hotel,1,3.5,180.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,158,London,3.0,3.0,419.0,_ACCOM_TYPE@Hotel,1,7334.0,1,1-15% offer,2017,11,1,0,3.1,4.0,Hotel,1,3.5,180.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,224,London,3.0,3.0,419.0,_ACCOM_TYPE@Hotel,1,7334.0,1,1-15% offer,2018,3,1,0,3.1,4.0,Hotel,1,3.5,180.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,224,London,3.0,3.0,419.0,_ACCOM_TYPE@Hotel,1,7334.0,1,1-15% offer,2018,5,1,0,3.1,4.0,Hotel,1,3.5,180.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,231,London,3.0,3.0,419.0,_ACCOM_TYPE@Hotel,1,7334.0,1,1-15% offer,2018,4,1,0,3.1,4.0,Hotel,1,3.5,180.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,592,London,3.0,3.0,419.0,_ACCOM_TYPE@Hotel,1,7334.0,1,1-15% offer,2017,12,0,1,3.1,4.0,Hotel,4,3.5,180.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,103,London,2.0,3.0,347.0,_ACCOM_TYPE@Hotel,1,7335.0,1,1-15% offer,2018,5,1,0,3.2,3.7,Hotel,1,3.4,295.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,106,London,2.0,3.0,347.0,_ACCOM_TYPE@Hotel,0,7335.0,0,0% no offer,2018,6,1,0,3.2,3.7,Hotel,1,3.4,295.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,108,London,2.0,3.0,347.0,_ACCOM_TYPE@Hotel,1,7335.0,0,0% no offer,2018,1,1,0,3.2,3.7,Hotel,1,3.4,295.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,111,London,2.0,3.0,347.0,_ACCOM_TYPE@Hotel,0,7335.0,0,0% no offer,2018,2,1,0,3.2,3.7,Hotel,1,3.4,295.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,114,London,2.0,3.0,347.0,_ACCOM_TYPE@Hotel,0,7335.0,0,0% no offer,2017,12,0,1,3.2,3.7,Hotel,1,3.4,295.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,114,London,2.0,3.0,347.0,_ACCOM_TYPE@Hotel,1,7335.0,0,0% no offer,2017,11,0,0,3.2,3.7,Hotel,1,3.4,295.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,114,London,2.0,3.0,347.0,_ACCOM_TYPE@Hotel,0,7335.0,0,0% no offer,2018,3,1,0,3.2,3.7,Hotel,1,3.4,295.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,118,London,2.0,3.0,347.0,_ACCOM_TYPE@Hotel,0,7335.0,0,0% no offer,2018,4,1,0,3.2,3.7,Hotel,1,3.4,295.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,178,London,2.0,3.0,347.0,_ACCOM_TYPE@Hotel,1,7335.0,0,0% no offer,2017,11,1,0,3.2,3.7,Hotel,1,3.4,295.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,735,London,2.0,3.0,347.0,_ACCOM_TYPE@Hotel,0,7335.0,0,0% no offer,2017,12,0,1,3.2,3.7,Hotel,4,3.4,295.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,170,London,4.0,4.5,2592.0,_ACCOM_TYPE@Guest House,0,7336.0,1,15-50% offer,2018,1,1,0,2.9,4.1,Guest House,1,4.0,281.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,184,London,4.0,4.5,2592.0,_ACCOM_TYPE@Guest House,0,7336.0,1,15-50% offer,2017,12,0,1,2.9,4.1,Guest House,1,4.0,281.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,198,London,4.0,4.5,2592.0,_ACCOM_TYPE@Guest House,0,7336.0,1,15-50% offer,2017,11,0,0,2.9,4.1,Guest House,1,4.0,281.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,226,London,4.0,4.5,2592.0,_ACCOM_TYPE@Guest House,0,7336.0,1,15-50% offer,2017,11,1,0,2.9,4.1,Guest House,1,4.0,281.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,226,London,4.0,4.5,2592.0,_ACCOM_TYPE@Guest House,0,7336.0,1,15-50% offer,2018,4,1,0,2.9,4.1,Guest House,1,4.0,281.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,226,London,4.0,4.5,2592.0,_ACCOM_TYPE@Guest House,0,7336.0,1,15-50% offer,2018,3,1,0,2.9,4.1,Guest House,1,4.0,281.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,226,London,4.0,4.5,2592.0,_ACCOM_TYPE@Guest House,0,7336.0,1,15-50% offer,2018,6,1,0,2.9,4.1,Guest House,1,4.0,281.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,226,London,4.0,4.5,2592.0,_ACCOM_TYPE@Guest House,0,7336.0,1,15-50% offer,2017,11,1,0,2.9,4.1,Guest House,1,4.0,281.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,226,London,4.0,4.5,2592.0,_ACCOM_TYPE@Guest House,0,7336.0,1,15-50% offer,2018,2,1,0,2.9,4.1,Guest House,1,4.0,281.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,226,London,4.0,4.5,2592.0,_ACCOM_TYPE@Guest House,0,7336.0,1,15-50% offer,2018,5,1,0,2.9,4.1,Guest House,1,4.0,281.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,836,London,4.0,4.5,2592.0,_ACCOM_TYPE@Guest House,0,7336.0,1,15-50% offer,2017,12,0,1,2.9,4.1,Guest House,4,4.0,281.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,836,London,4.0,4.5,2592.0,_ACCOM_TYPE@Guest House,0,7336.0,1,15-50% offer,2017,12,0,1,2.9,4.1,Guest House,4,4.0,281.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,154,London,4.0,4.5,1869.0,_ACCOM_TYPE@Hotel,0,7337.0,1,50%-75% offer,2017,12,0,1,2.9,4.0,Hotel,1,4.5,679.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,178,London,4.0,4.5,1869.0,_ACCOM_TYPE@Hotel,0,7337.0,1,50%-75% offer,2018,1,1,0,2.9,4.0,Hotel,1,4.5,679.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,181,London,4.0,4.5,1869.0,_ACCOM_TYPE@Hotel,0,7337.0,1,50%-75% offer,2018,2,1,0,2.9,4.0,Hotel,1,4.5,679.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,220,London,4.0,4.5,1869.0,_ACCOM_TYPE@Hotel,0,7337.0,1,50%-75% offer,2017,11,0,0,2.9,4.0,Hotel,1,4.5,679.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,248,London,4.0,4.5,1869.0,_ACCOM_TYPE@Hotel,0,7337.0,1,15-50% offer,2018,4,1,0,2.9,4.0,Hotel,1,4.5,679.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,248,London,4.0,4.5,1869.0,_ACCOM_TYPE@Hotel,0,7337.0,1,15-50% offer,2018,3,1,0,2.9,4.0,Hotel,1,4.5,679.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,248,London,4.0,4.5,1869.0,_ACCOM_TYPE@Hotel,0,7337.0,1,15-50% offer,2018,5,1,0,2.9,4.0,Hotel,1,4.5,679.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,248,London,4.0,4.5,1869.0,_ACCOM_TYPE@Hotel,0,7337.0,1,15-50% offer,2018,6,1,0,2.9,4.0,Hotel,1,4.5,679.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,827,London,4.0,4.5,1869.0,_ACCOM_TYPE@Hotel,0,7337.0,1,50%-75% offer,2017,12,0,1,2.9,4.0,Hotel,4,4.5,679.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,52,London,4.0,3.5,416.0,_ACCOM_TYPE@Hostel,0,7338.0,0,0% no offer,2017,11,0,0,2.9,3.9,Hostel,1,3.7,94.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,65,London,4.0,3.5,416.0,_ACCOM_TYPE@Hostel,0,7338.0,0,0% no offer,2017,12,0,1,2.9,3.9,Hostel,1,3.7,94.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,78,London,4.0,3.5,416.0,_ACCOM_TYPE@Hostel,0,7338.0,0,0% no offer,2017,11,1,0,2.9,3.9,Hostel,1,3.7,94.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,84,London,4.0,3.5,416.0,_ACCOM_TYPE@Hostel,0,7338.0,0,0% no offer,2018,2,1,0,2.9,3.9,Hostel,1,3.7,94.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,84,London,4.0,3.5,416.0,_ACCOM_TYPE@Hostel,0,7338.0,0,0% no offer,2018,1,1,0,2.9,3.9,Hostel,1,3.7,94.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,84,London,4.0,3.5,416.0,_ACCOM_TYPE@Hostel,0,7338.0,0,0% no offer,2018,4,1,0,2.9,3.9,Hostel,1,3.7,94.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,84,London,4.0,3.5,416.0,_ACCOM_TYPE@Hostel,0,7338.0,0,0% no offer,2018,5,1,0,2.9,3.9,Hostel,1,3.7,94.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,84,London,4.0,3.5,416.0,_ACCOM_TYPE@Hostel,0,7338.0,0,0% no offer,2018,3,1,0,2.9,3.9,Hostel,1,3.7,94.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,84,London,4.0,3.5,416.0,_ACCOM_TYPE@Hostel,0,7338.0,0,0% no offer,2018,6,1,0,2.9,3.9,Hostel,1,3.7,94.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,280,London,4.0,3.5,416.0,_ACCOM_TYPE@Hostel,0,7338.0,0,0% no offer,2017,12,0,1,2.9,3.9,Hostel,4,3.7,94.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,92,London,2.0,3.0,362.0,_ACCOM_TYPE@Hotel,1,7339.0,1,50%-75% offer,2017,11,0,0,2.7,4.0,Hotel,1,3.2,302.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,117,London,2.0,3.0,362.0,_ACCOM_TYPE@Hotel,0,7339.0,1,50%-75% offer,2018,5,1,0,2.7,4.0,Hotel,1,3.2,302.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,129,London,2.0,3.0,362.0,_ACCOM_TYPE@Hotel,1,7339.0,1,15-50% offer,2017,12,0,1,2.7,4.0,Hotel,1,3.2,302.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,135,London,2.0,3.0,362.0,_ACCOM_TYPE@Hotel,0,7339.0,1,15-50% offer,2018,6,1,0,2.7,4.0,Hotel,1,3.2,302.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,142,London,2.0,3.0,362.0,_ACCOM_TYPE@Hotel,1,7339.0,1,15-50% offer,2018,4,1,0,2.7,4.0,Hotel,1,3.2,302.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,185,London,2.0,3.0,362.0,_ACCOM_TYPE@Hotel,1,7339.0,1,15-50% offer,2018,1,1,0,2.7,4.0,Hotel,1,3.2,302.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,185,London,2.0,3.0,362.0,_ACCOM_TYPE@Hotel,0,7339.0,1,15-50% offer,2018,3,1,0,2.7,4.0,Hotel,1,3.2,302.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,198,London,2.0,3.0,362.0,_ACCOM_TYPE@Hotel,1,7339.0,1,15-50% offer,2018,2,1,0,2.7,4.0,Hotel,1,3.2,302.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,254,London,2.0,3.0,362.0,_ACCOM_TYPE@Hotel,1,7339.0,0,0% no offer,2017,11,1,0,2.7,4.0,Hotel,1,3.2,302.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,608,London,2.0,3.0,362.0,_ACCOM_TYPE@Hotel,1,7339.0,1,15-50% offer,2017,12,0,1,2.7,4.0,Hotel,4,3.2,302.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,123,London,3.0,3.0,337.0,_ACCOM_TYPE@Hotel,1,7340.0,1,15-50% offer,2017,11,0,0,2.9,4.0,Hotel,1,2.9,135.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,123,London,3.0,3.0,337.0,_ACCOM_TYPE@Hotel,1,7340.0,1,15-50% offer,2017,12,0,1,2.9,4.0,Hotel,1,2.9,135.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,186,London,3.0,3.0,337.0,_ACCOM_TYPE@Hotel,1,7340.0,1,15-50% offer,2018,1,1,0,2.9,4.0,Hotel,1,2.9,135.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,186,London,3.0,3.0,337.0,_ACCOM_TYPE@Hotel,1,7340.0,1,15-50% offer,2018,5,1,0,2.9,4.0,Hotel,1,2.9,135.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,186,London,3.0,3.0,337.0,_ACCOM_TYPE@Hotel,1,7340.0,1,15-50% offer,2018,6,1,0,2.9,4.0,Hotel,1,2.9,135.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,186,London,3.0,3.0,337.0,_ACCOM_TYPE@Hotel,1,7340.0,1,15-50% offer,2018,2,1,0,2.9,4.0,Hotel,1,2.9,135.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,186,London,3.0,3.0,337.0,_ACCOM_TYPE@Hotel,1,7340.0,1,15-50% offer,2018,4,1,0,2.9,4.0,Hotel,1,2.9,135.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,186,London,3.0,3.0,337.0,_ACCOM_TYPE@Hotel,1,7340.0,1,15-50% offer,2018,3,1,0,2.9,4.0,Hotel,1,2.9,135.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,248,London,3.0,3.0,337.0,_ACCOM_TYPE@Hotel,1,7340.0,0,0% no offer,2017,11,1,0,2.9,4.0,Hotel,1,2.9,135.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,867,London,3.0,3.0,337.0,_ACCOM_TYPE@Hotel,1,7340.0,1,1-15% offer,2017,12,0,1,2.9,4.0,Hotel,4,2.9,135.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,101,London,3.5,3.0,1068.0,_ACCOM_TYPE@Hotel,1,7341.0,0,0% no offer,2017,11,0,0,2.7,4.0,Hotel,1,3.4,47.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,113,London,3.5,3.0,1068.0,_ACCOM_TYPE@Hotel,0,7341.0,0,0% no offer,2018,1,1,0,2.7,4.0,Hotel,1,3.4,47.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,116,London,3.5,3.0,1068.0,_ACCOM_TYPE@Hotel,0,7341.0,0,0% no offer,2018,2,1,0,2.7,4.0,Hotel,1,3.4,47.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,126,London,3.5,3.0,1068.0,_ACCOM_TYPE@Hotel,1,7341.0,0,0% no offer,2017,12,0,1,2.7,4.0,Hotel,1,3.4,47.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,145,London,3.5,3.0,1068.0,_ACCOM_TYPE@Hotel,0,7341.0,0,0% no offer,2018,3,1,0,2.7,4.0,Hotel,1,3.4,47.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,552,London,3.5,3.0,1068.0,_ACCOM_TYPE@Hotel,1,7341.0,0,0% no offer,2017,12,0,1,2.7,4.0,Hotel,4,3.4,47.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,64,London,2.0,2.0,412.0,_ACCOM_TYPE@Hotel,1,7342.0,1,50%-75% offer,2017,11,0,0,3.1,3.8,Hotel,1,2.5,84.0,False,False,False,False
United Kingdom,London,City centre,Wimbledon Park Underground Station,Earl\u0027s Court,70,London,2.0,2.0,412.0,_ACCOM_TYPE@Hotel,1,7342.0,1,50%-75% offer,2017,12,0,1,3.1,3.8,Hotel,1,2.5,84.0,False,False,False,False
